,tweet_id,airline,text,sentiment,pred
434,5.696989440846807e+17,US Airways,@USAirways Today USAir Cancelled Flightled our rescheduled flight &amp; did not notify us except possibly to our home phone-not helpful since we are in CO,0.0,0
435,5.688589742813143e+17,US Airways,"@USAirways &amp; also that I was told no comps, upgrades, etc. ReFlight Booking Problems is good enough. #usairwaysfail",0.0,0
436,5.6912449699046605e+17,US Airways,@USAirways Sitting on the runway at phl for the last 30 min because the correct weights for the flight aren't in the system? #jobfail,0.0,0
437,5.6983715233233306e+17,American,@AmericanAir. For two days now I have been trying to reach #AmericanAirlines customer service to change my flight.,0.0,0
438,5.702146606385111e+17,United,@united private jet would have been cool! Do does not work. I'll try again,1.0,0
439,5.6810451963399366e+17,Virgin America,@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,2.0,1
440,5.692892546160762e+17,US Airways,"@USAirways I was calling before I left, and as it turns out @united answered their phones instead and they rebooked my USAir flight.",1.0,0
441,5.696857467238482e+17,Southwest,@SouthwestAir I'm flying out of CUN tomorrow To DEN - can I change my flight due to the travel advisory??,1.0,1
442,5.696835675522621e+17,United,"@united, you just caused a riot on the airplane. Never seen anything like this",0.0,0
443,5.692345924203315e+17,United,@united thanks for the reply.  If you can get me a better seat on my next leg to Munich. That would be nice.,2.0,2
444,5.6856346299509965e+17,United,@united an update on flight 5979 would be great!,1.0,1
445,5.698746799738184e+17,American,"@AmericanAir but you're not sorry enough to compensate for either the extended time or cost difference to an alternate direct flight, right?",0.0,0
446,5.6960711446279366e+17,Southwest,@SouthwestAir check out our 1st grader's school science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz,2.0,2
447,5.6998576048236544e+17,US Airways,@USAirways patience is what my connecting flight will need. Why do you guys do this to me every time I travel? Every. Single. Time.,0.0,0
448,5.680110100298384e+17,Delta,@JetBlue can I change my flight if I already printed my boarding pass?,1.0,1
449,5.6985762454962586e+17,United,@united also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.,1.0,0
450,5.699228532666941e+17,United,@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,0.0,0
451,5.682225149560136e+17,Southwest,"@SouthwestAir have a flight from Oakland to SNA at 7:30, and I asked if I can take 5:30, even there are 5 empty sests. Answer is ""No"". :(",0.0,0
452,5.6849644516427366e+17,Southwest,@SouthwestAir Why can't I find a cheap flight from DC to St Louis? The prices went up like crazy for April weekends!,0.0,0
453,5.678391607797309e+17,United,"@united We were told by United to ""carry over/carry back"" for the refund.",0.0,0
454,5.684331454371389e+17,Delta,"@JetBlue rather than trying to resolve customer issues, only options offered were paying cash @ airport or write letter. #JustifyThisSupport",0.0,0
455,5.700235304668406e+17,Delta,"@JetBlue Not trying to make you look bad, on your website it says: ""Due to weather in the Charleston, NC"" Its actually in SC, not NC",0.0,0
456,5.703052646137651e+17,American,@AmericanAir thank you!,2.0,2
457,5.698701301691638e+17,American,@AmericanAir 8 hours on the phone yesterday.  Really?  Still doesn't pick up status on US Air flight.,0.0,0
458,5.6932471999382726e+17,Southwest,@SouthwestAir you have no baggage tracking system?,0.0,0
459,5.688595034724229e+17,United,@united Usually an issue with Express our of SFO. Positive note: Mainline p.s. was enjoyable.,2.0,2
460,5.6846759641421005e+17,Southwest,@SouthwestAir and YOUR costumer service representative lied to me and ensured me the plane would be leaving by 330.. It's scheduled for 455,0.0,0
461,5.6815595448479744e+17,US Airways,@USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow,0.0,2
462,5.6775459343487386e+17,US Airways,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,0.0,0
463,5.699089184212992e+17,American,@AmericanAir worst airline! You Cancelled Flight our flight and don't even let us know even though we are traveling with children.,0.0,0
464,5.6877377663840666e+17,US Airways,@USAirways I want to not sit on a plane from DCA to LGA for an hour and a half which is longer than my flight.,0.0,0
465,5.696568584006944e+17,American,@AmericanAir At what e-mail adress can I send your CEO Mr. Doug Parker a letter that he hopefully reads?,1.0,1
466,5.6772749056763904e+17,Delta,"@JetBlue I have a internal bleed in my foot, and I am flying next Tuesday, what should I. Do :( these. Leeds come randomly. I",1.0,1
467,5.69763359278506e+17,United,@united whats UA 1205 lax - newark ??,1.0,1
468,5.684340146729165e+17,Southwest,@SouthwestAir Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback.,0.0,0
469,5.677278839933584e+17,Delta,@JetBlue oh hell no. I'm not waiting again to get hung up on after speaking to 2 #rudeservice people,0.0,0
470,5.688260048918323e+17,US Airways,@USAirways Not happy with start of trip!  Cancelled Flightled flight #poor customerservice,0.0,0
471,5.6878674571575706e+17,United,@united Please send me the link/email to formally compliment Irene in SLC on some of the best customer service ever. #PaxEx,1.0,2
472,5.677899026336645e+17,US Airways,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,0.0,0
473,5.698767410925527e+17,American,@AmericanAir @Delta @VirginAtlantic I need a vacation from all this ice! http://t.co/45kTsSK18J,0.0,1
474,5.699189186025472e+17,United,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,0.0,1
475,5.699388640280125e+17,American,@AmericanAir thanks!,2.0,2
476,5.701008293964064e+17,American,@AmericanAir thanks  you always be my airline of choice when possible,0.0,2
477,5.69928552621183e+17,United,@united we've been here since 3am and you've Cancelled Flightled our flight twice,0.0,0
478,5.702042191915049e+17,US Airways,@USAirways just wasted another hour of my life on hold. this is insanity. there has to be another way to use my voucher as payment online,0.0,0
479,5.696547490558648e+17,United,@united I don't know my flight details bc I need to explore some options which I'm unable to do bc the site won't let me.Seems to be ongoing,0.0,0
480,5.6993171604915405e+17,United,@united counter agents at RDU deserve a medal. #thankyou,2.0,2
481,5.688838272187638e+17,Southwest,@SouthwestAir  is there a route to flight from Mexico City to Chicago midway using your services?,1.0,1
482,5.693745221572076e+17,Southwest,"@SouthwestAir ""...you in the 10 hrs we were hanging out there? Oh, no I understand things get crazy n sometimes 10 hours isn't long enough.""",0.0,0
483,5.697862495080489e+17,Delta,"Happy for SFO, but hopefully you'll add PDX soon “@JetBlue We added two new destinations (FLL and SFO) from Las Vegas in the last year!”",1.0,2
484,5.689553245115638e+17,Delta,@JetBlue love you guys. You know that. But I paid for prem. wifi toplay @vainglorygame. No go. Ping terrible / up too http://t.co/CmjRIWOP7O,0.0,0
485,5.702706519964631e+17,American,@AmericanAir Flight 35. I'm on my way.,1.0,1
486,5.6874904552884224e+17,US Airways,@USAirways thank you for refunding me on my baggage ! really appreciate it,2.0,2
487,5.677677388865454e+17,US Airways,"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?",0.0,0
488,5.70178443167572e+17,American,Lol great answer.. “@AmericanAir: @JayFranceschi Our agents are checking in passengers as quickly as possible. We appreciate your patience.”,1.0,2
489,5.687252912475258e+17,US Airways,@USAirways NEVER AGAIN! Worse experience in my life. http://t.co/3dDQq0gQni,0.0,0
490,5.698259367885988e+17,US Airways,@usairways Why are we waiting 40 min so far for our luggage??? #wannagohome,0.0,0
491,5.6991041034380486e+17,US Airways,@USAirways thanks! Any idea when it will be resolved? I'd like to purchase my ticket!,1.0,1
492,5.692179295412388e+17,US Airways,"@USAirways if my flight's been Cancelled Flightled, and I can't reach anyone over the phone or ticketing agents, safe to assume I wasn't rebooked?",1.0,0
493,5.688142846809948e+17,US Airways,@sarahpompei don't bother wasting your time!  @USAirways will send u a form letter &amp; let u choose a gift certificate. #worstcustomerservice,1.0,0
494,5.69982023667839e+17,Southwest,@SouthwestAir How many tickets are left?,1.0,1
495,5.691685156740588e+17,Southwest,"@SouthwestAir Seriously, is the reason for all the Cancelled Flightled flights and long phone wait times that you guys are tremendously understaffed?",0.0,0
496,5.6838527751492e+17,Southwest,@SouthwestAir Stuck on 4251 with the heat blasting to try and thaw the water lines.... Kinda disappointed for my first flight as a RR member,0.0,0
497,5.683521344225116e+17,United,@united ...she could not access seat map so she said she would note the upgrade in my itinerary and to call back Late Flightr...,0.0,0
498,5.6877035263512166e+17,United,"@United flight 4465 almost half an hour at the Tarmac ""waiting for papers""... Cannot miss my connection at IAH !",1.0,0
499,5.69507632509268e+17,US Airways,@USAirways  but have to return car to clt can I skip my flgjt back tonight from gso to clt and pick up at clt to fll I was told yes,2.0,1
500,5.688885087037522e+17,Southwest,"@SouthwestAir I saw ppl were winning tickets still, how do we win some?",1.0,1
501,5.6995072498302566e+17,American,@AmericanAir yes I have. Thanks,1.0,2
502,5.6986719244508365e+17,American,@AmericanAir  I have still not talked to anyone. You guys should be prepared for these situations. How is this good service? I am so mad!!!,0.0,0
503,5.6840364975344845e+17,Delta,@JetBlue case making jackass out me we not allowed do favor say?get right care less!me no out of vacation now true see!am!peter scott,0.0,0
504,5.698704809931817e+17,Delta,@JetBlue I don't want JetBlue +TV. I want JetBlue +WIFI :(((,0.0,1
505,5.678130468115251e+17,Virgin America,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,1.0,2
506,5.6923130084397056e+17,Southwest,"@SouthwestAir sitting in Baltimore. Finish taxi and approved to takeoff. Oops, not enough fuel. #Fail #45minflight #been3hours",0.0,0
507,5.688591572536115e+17,United,"@united No. SATO rebooked me. Just upset that my travel office had to fix this, and you couldn't.",0.0,0
508,5.689492501527347e+17,US Airways,@USAirways This is the last time I use your airline. I promise that!,0.0,0
509,5.6991314950516326e+17,American,@AmericanAir @justynmoro I totally agree.  You get the automatic phone attendent that goes NO WHERE and hangs up.  Lousy service!,0.0,0
510,5.688855567189074e+17,United,@united yes! I'll be sending an email to customer service today.,1.0,1
511,5.7029557644680806e+17,American,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,0.0,0
512,5.684864363553464e+17,US Airways,@USAirways we bought our tickets months ago. Had seats together for all 6. Haven't changed flight. Now 4 kids seats are scattered on plane.,0.0,0
513,5.685851966996644e+17,Virgin America,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",0.0,0
514,5.7029707099897446e+17,American,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,2.0,2
515,5.6973951524346266e+17,American,"@AmericanAir will do. I'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?",1.0,1
516,5.6963551313886e+17,Southwest,"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?",1.0,1
517,5.6963847053830144e+17,American,@AmericanAir is rude a hiring requirement at key west airport shaking my head,0.0,0
518,5.6901118543928525e+17,United,"@united funny, both my flights yesterday were delayed because of mechanical issues. Rotten luck to get 2 planes in a row with ""issues""...",0.0,0
519,5.6973388200780186e+17,Delta,"@JetBlue Didn't find out my flight for NY, scheduled to leave at 9:30pm, is delayed by more than 1.5hrs until AFTER checking in. Huge fail.",0.0,0
520,5.699301990364979e+17,US Airways,@USAirways Wow unbelievable how you treat your customers at Puerto Rico airport! 👍,0.0,2
521,5.682403381642528e+17,Delta,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,0.0,0
522,5.687248328981626e+17,US Airways,.@USAirways I rebooked myself - but Cancelled Flighting flight because crew expired after boarding is unacceptable. You started delaying at 1:30pm.,0.0,0
523,5.6819256734860486e+17,United,@united why does it cost $547 to change the city of origin when the same flight on http://t.co/8FMZZOltv9 costs $165 #customerservicefail,0.0,0
524,5.6966576662828646e+17,Delta,@JetBlue flight 98 DEN to JFK already 2hrs delayed. Any idea how that might change again due to weather forecast etc?,0.0,0
525,5.698752034732974e+17,United,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues",0.0,0
526,5.696108930525184e+17,US Airways,@USAirways spoke with your reps in NH and PA. Very poor communications. Bags still sitting in Philly. TRAIN YOUR STAFF,0.0,0
527,5.680394980152238e+17,US Airways,"@USAirways why aren't twitter and reservations connected? What do people want? Reservations, duh?!?!",0.0,0
528,5.6787597486968006e+17,Delta,@JetBlue app just reminded me I will be flying to #FLL in 2 weeks. #ChillyCVZ #ThankGoodness @mypompanobeach #family #friends #sunshine,2.0,2
529,5.699895757931808e+17,Delta,😳 LOLOLOLOLOL “@JetBlue: Our fleet's on fleek. http://t.co/YXSwFq9tGP”,0.0,1
530,5.70241221303468e+17,American,@AmericanAir my boss is :),1.0,2
531,5.6962394876726886e+17,Delta,@JetBlue once you go blue you don't go back,1.0,1
532,5.699115559674429e+17,Southwest,@SouthwestAir yep. 99.99999999% certain it was on that flight.,1.0,1
533,5.6820841328647776e+17,US Airways,@USAirways Ya'll need to work on your online checkout system. Two bank transactions for one ticket is bush league. Yell at your devs.,0.0,0
534,5.677817311563776e+17,Southwest,@SouthwestAir my flight was Cancelled Flightled Monday.  Just looking to Cancelled Flight and credit my card.  That's all.,0.0,0
535,5.695669818352189e+17,Virgin America,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",0.0,0
536,5.696572023252296e+17,United,@united flight to DFW from IAD Cancelled Flightled for mechanical can I get rental car to MDT-my origin,0.0,0
537,5.702317868249948e+17,US Airways,@USAirways Thanks again for ruiningmy vacation.  You all are the best for this.  Could not have done it without you.,0.0,0
538,5.702585971809402e+17,American,@AmericanAir I'm sure all these birds will be in warmer weather soon.,1.0,0
539,5.69596394819883e+17,Delta,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",2.0,2
540,5.7025436853817344e+17,United,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,0.0,0
541,5.6828247807667e+17,US Airways,"@USAirways no. Other than being on my credit card statement, I have not received anything from you and so I have no way to look it up myself",0.0,0
542,5.6759236845124806e+17,United,"@united the we got into the gate at IAH on time and have given our seats and closed the flight. If you know people is arriving, have to wait",0.0,0
543,5.693335537056932e+17,Southwest,@SouthwestAir i sure hope you are able to get my bag to Memphis for tomorrow.would be nice to have some clean clothes for work.,0.0,0
544,5.683835005307699e+17,US Airways,@USAirways understood and so does us airways.  Getting through tsa is the problem,0.0,0
545,5.692899957494948e+17,United,@united is trying to strand us in Houston until tomorrow morning. pretty sure overFlight Booking Problems and maintenance aren't our fault.,0.0,0
546,5.6993167786827366e+17,American,@AmericanAir @derekc21  Hello any one out there ? have you forgotten me ?  I need a  luggage # for BA.  Your dropping the ball here .,0.0,0
547,5.684908609014784e+17,US Airways,@USAirways @AmericanAir Will you be destroying lives in Eastern @GastonCounty during this lively little event? For profits you will.,0.0,0
548,5.682441708481372e+17,Delta,"@JetBlue your customer services agent Jorge at Orlando International is rude and disrespectful, I never want to deal with your bullshit ever",0.0,0
549,5.700543605053235e+17,United,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",0.0,0
550,5.680782855207854e+17,Southwest,@SouthwestAir #3854 ATL to RDU. Snow forecasted for Raleigh this evening.,1.0,1
551,5.693065995771126e+17,United,@united thank you! Excited to be working with you guys!,2.0,2
552,5.694949580062638e+17,Delta,@JetBlue we need an ETA please,0.0,1
553,5.6785255051218125e+17,Delta,@JetBlue where exactly can I leave a note,1.0,1
554,5.69845862366634e+17,Delta,"@JetBlue Are you having any issues with online check-in? My colleague and I are getting ""Webpage not available"" after submitting online form",0.0,0
555,5.697577906269061e+17,Southwest,@SouthwestAir yes I was everything worked out great,2.0,2
556,5.684830983101522e+17,Delta,@JetBlue any thoughts on waiver of change fees for travel out of Boston this weekend?,1.0,1
557,5.6880698550572646e+17,Delta,@JetBlue that's what we've been told however how would this work if you're going overseas? Bottom line is passengers feel as if there's (1),0.0,0
558,5.691434067248374e+17,United,@united your plane's been waiting at the Gate for two hours with all passengers onboard in their cramped seats. Yuck.,0.0,0
559,5.699639354298245e+17,United,@united That's real dedication &amp; concern. Your apologies don't fix the issue nor any of the miserable issues I've had over the past 6 mos.,0.0,0
560,5.6882399032159846e+17,US Airways,@USAirways I called the BTV desk; they had more information - so it exists.  Your systems don't make it easy for the customer to access it.,0.0,0
561,5.696332828553011e+17,American,@AmericanAir Just landed - crew couldn't have been more gracious or accommodating. Although a long delay I appreciate your prompt response!,2.0,2
562,5.682105639913636e+17,United,@united i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed,0.0,0
563,5.700613396049879e+17,United,@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?,0.0,0
564,5.695878446935368e+17,US Airways,@USAirways  you Cancelled Flighted &amp; rescheduled my flight &amp; still getting updates &amp; can't find my current flight on my account http://t.co/8Je1h3666w,0.0,0
565,5.6951690819581536e+17,Delta,"@JetBlue well, the last update was in the right direction, at least! I'll keep my fingers crossed.",2.0,2
566,5.696152066255994e+17,Southwest,@SouthwestAir most other carriers were flying out way past SW Cancelled Flightlation. @AlaskaAir and @JetBlue got their passengers out much Late Flightr!!!!!,0.0,0
567,5.677235343449334e+17,Southwest,@SouthwestAir discount for three delays?,0.0,1
568,5.697025675733688e+17,Delta,Kudos well deserved! Just wish the rest of my @JetBlue experience today measured up to their example!,2.0,2
569,5.68795791445209e+17,United,@united enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,2.0,2
570,5.68663147189416e+17,Virgin America,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,0.0,0
571,5.699767512055849e+17,American,@AmericanAir Am I upgraded on my next flight?,1.0,1
572,5.699105716860887e+17,US Airways,@USAirways she will be reaching out to you! HARDWORKING mom just trying to do her best!,1.0,2
573,5.6967686682464256e+17,American,@AmericanAir all of these issues are not based on weather or things that are out of your control. These  issues are based on negligence.,0.0,0
574,5.686623431706746e+17,Virgin America,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,0.0,0
575,5.700751013260247e+17,American,"@AmericanAir to add insult to injury, I have to go pick it up myself. Real class act! I'll stick the Delta from now on.",0.0,0
576,5.696935925973238e+17,American,"@AmericanAir I understand. I'm feeling cranky. I called AA's bag tracker number and heard ""your bag has not been located."" 😩",0.0,0
577,5.688110220493496e+17,US Airways,"@USAirways I needed to be at my destination by lunchtime today. No one could get us on a flight, but I've since learned @Delta had one!",0.0,0
578,5.69749896095359e+17,United,@united I am very glad I took care of own rescheduling now that UA 1580 from OGG was Cancelled Flightled. http://t.co/H3k3oWOhD1,0.0,2
579,5.698520845367501e+17,American,"@AmericanAir  so far all I am getting is ""maybe your bag will come today. We don't know."" Website says ""status unknown""- can you help?",0.0,0
580,5.6888135758309786e+17,United,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO,0.0,1
581,5.692351550612275e+17,Southwest,"@SouthwestAir really this is getting worse as the day goes on. Late Flight leaving then had to be diverted, and now sitting on the tarmac in VA.",0.0,0
582,5.6974923334498304e+17,United,@united Is flight 746 going to sit on the tarmac FOREVER?????????,0.0,0
583,5.689027364622624e+17,US Airways,"@USAirways found the tix#, security code not working. Tried a dozen times.",0.0,0
584,5.677343292129402e+17,Southwest,@SouthwestAir Great job!! Looking forward to my next trip being able to use this new feature!,2.0,2
585,5.6939394229643264e+17,US Airways,@USAirways after pleading with car service to stay 3 hrs. past pick up they left me and my family but it's ok i have water and crackers!,0.0,0
586,5.702619815691592e+17,Southwest,@SouthwestAir live in Atlanta but cant enroll in your Atlanta companion promotion. Error every time. Can you help? Also sent email. Thanks!,0.0,1
587,5.687166187942093e+17,United,@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.,0.0,0
588,5.67867168429183e+17,United,@united how about changing RNO -DEN non-stop In May (9) from 6am to Late Flight morning or early afternoon?,1.0,1
589,5.6968082948140646e+17,US Airways,@USAirways Can someone please answer my call. I have been waaaaaaiting!!!,0.0,0
590,5.696972987682038e+17,United,@United maybe find a different gate #ua1758,1.0,1
591,5.6878778781577626e+17,Southwest,@SouthwestAir please do. Hate having to fly a different airline. You're my fav.,2.0,2
592,5.693681602914632e+17,Virgin America,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,0.0,0
593,5.695258117049344e+17,US Airways,@USAirways how is it possible that you don't have a call back service? An automated message telling us to call back Late Flightr is so unhelpful.,0.0,0
594,5.696013637993594e+17,American,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!,0.0,0
595,5.689858835899064e+17,United,"@united @airlines. Agents arguing about check bag announcement. Looked for room until seat 20, gave up and walked back to seat 7.Unnecessary",0.0,0
596,5.6952527090798176e+17,Delta,@JetBlue Appreciate the heads up at 10:45 that my 11am flight was delayed bc the crew is stuck in Boston #communicationFAIL #dobetterJetBlue,0.0,0
597,5.7006685933001926e+17,Delta,@JetBlue you can do better than this. And you can do better for me and all the passengers. #flight108 jfk to pwm.,0.0,0
598,5.693193248102359e+17,US Airways,"@USAirways well, depending on the policy will make the determination as to which airline is selected to travel.",1.0,1
599,5.688835982810768e+17,US Airways,@USAirways any chance of a travel advisory or DCA this weekend?,1.0,1
600,5.6937614500039066e+17,United,@united we have tried to change our flight THREE times on the phone and got disconnected each time.,0.0,0
601,5.68787999036584e+17,United,@united I'm sure you will offer me nothing for the inconvenience you have put me through TWICE this month. Tweets don't cut it,0.0,0
602,5.693177471019827e+17,Southwest,"@SouthwestAir 50min to get bag checked n ATX, miss my flight, spend all day @BWI, n not get my baggage at the end of it all.  #epitimeoffail",0.0,0
603,5.699442815126856e+17,American,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,0.0,0
604,5.6995076638918246e+17,Delta,but why RT @JetBlue: Our fleet's on fleek. http://t.co/W0HOAewhwS,0.0,1
605,5.6887979164808806e+17,Delta,@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,1.0,0
606,5.69938470824575e+17,Delta,“@JetBlue: Our fleet's on fleek. http://t.co/3kVkd8yRxa” + lol wow,1.0,1
607,5.679185450460816e+17,United,@united received my bag. I appreciate taking care of the matter and following up!,2.0,2
608,5.6805704630357606e+17,United,@united right... Are you guys charging for the air we breathe next?,0.0,0
609,5.677301435362263e+17,United,@united all day travel. #swag #ijustwanttosleep,0.0,2
610,5.696737735673815e+17,American,"@AmericanAir also the problem is not calling us at all. Other airlines send an automatic call and email, and they rebook as a courtesy.",0.0,0
611,5.699464773568184e+17,Delta,@JetBlue also. My party { me and my sister and mom} are on three separate reservations. Will TSA lets us go through together or alone.,1.0,1
612,5.7029657237590016e+17,American,"@AmericanAir yes yes yes,so glad to be headed home!",1.0,2
613,5.6774776490663526e+17,United,@united Is there a direct number to call to request a refund?  Its telling me its not valid as I changed the ticket.  No number on site,2.0,0
614,5.681176678796288e+17,United,@united your overall experience of flying is not friendly,0.0,0
615,5.6877961532329984e+17,Delta,Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business,1.0,1
616,5.682655525834793e+17,Virgin America,@VirginAmerica when are you flying to hawaii,1.0,1
617,5.696056904712888e+17,US Airways,@USAirways thank you for correctly interpreting my last tweet as non sarcastic and delaying my flight again. YYZ Terminal 3 dance party?,0.0,0
618,5.6934373833127526e+17,US Airways,@USAirways is flt 680 en route to DCA or BWI after diverting to RDU. Your phone service  sucks and your website is conflicting.,0.0,0
619,5.699598767068856e+17,American,"@AmericanAir After being patient about my ""delayed"" bags for 5 weeks, I was told that it could take another 3 to 5 weeks. Unacceptable!",0.0,0
620,5.6870296462321664e+17,United,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”",0.0,2
621,5.6997293522767456e+17,American,"@AmericanAir AA1675 now that the airplane has been sitting here for over 24 hrs,there are mechanical problems.BTW,the AA desk is unorganized",0.0,0
622,5.677422385629757e+17,Delta,"@JetBlue Been dealing with a Cancelled Flightled flight since last night &amp; was booked to a 6:15 flight,wouldve at least liked to see Ella perform lol",0.0,0
623,5.699593939171492e+17,US Airways,@USAirways our flight was rebooked with you and we want to change our seats or upgrade to 1st class. Can you help? Phones are down.,1.0,1
624,5.677455078342205e+17,US Airways,@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line. flight scheduled for 1PM,0.0,1
625,5.6885368713039046e+17,Southwest,@SouthwestAir I have the DM from @SouthwestVerity if needed,1.0,1
626,5.696591730441298e+17,American,@AmericanAir I have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!,0.0,0
627,5.700408883213189e+17,Delta,@JetBlue Are all of your flights out of Charleston tomorrow on-time or is there a possibility for delays/Cancelled Flightlations?,0.0,1
628,5.68405950958334e+17,US Airways,@usairways hey just letting you know you're the worst fucking service I've ever used thanks for nothing,0.0,0
629,5.7023916567524966e+17,United,@united Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/kQnrrP86A5,1.0,1
630,5.703002623022899e+17,American,"@AmericanAir Thank you, you too!",2.0,2
631,5.6922955746882765e+17,US Airways,@USAirways it's been three weeks since I was specifically told I would get a call back from your folks in AZ- should I keep being patient?,0.0,0
632,5.695940267327406e+17,American,@AmericanAir ahhhh your silence is golden now.  This tops it all.  Anyone get fired?,0.0,0
633,5.6992243719582925e+17,American,"Yessir RT “@AmericanAir: @yourlocalnyer Good morning, Rob. We're showing the flight to sunny Mexico just pushed off the gate.”",0.0,1
634,5.695666732352717e+17,Southwest,@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew,0.0,0
635,5.690860483885384e+17,Southwest,@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...,0.0,0
636,5.692613476886077e+17,Virgin America,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",2.0,2
637,5.6952696026896384e+17,Delta,@JetBlue It's not so much the delays as the fact that the flight is still coming up as on time on your app. Just give us an honest estimate,0.0,0
638,5.698585073416069e+17,United,"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",0.0,0
639,5.688126543466537e+17,Delta,@JetBlue OK cool.  I need to listen to some Dre and Snoop en route to LA.  That would have been a shame.,1.0,2
640,5.6773731743225856e+17,Southwest,@SouthwestAir I am but it says yall are sold out. Me &amp; My coworkers would need to get out first available,1.0,0
641,5.6971423084230246e+17,American,@AmericanAir but at least your automated message gives me info about your merger w/ @USAirways. Another airline I know to avoid.,0.0,0
642,5.6848729310069146e+17,Delta,@JetBlue My card company and I explained the issue over the phone when I was in Mexico. I purchased a new ticket over the phone.,1.0,1
643,5.6990683135257805e+17,United,@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,2.0,2
644,5.6974564595677184e+17,United,"@united Actually, the flight was just Cancelled Flightled! http://t.co/Qf0Oc2HqeZ",0.0,0
645,5.6934300347682e+17,Delta,@JetBlue flite454,1.0,1
646,5.678212420293591e+17,Southwest,@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all!!!,0.0,0
647,5.696155400897004e+17,American,@AmericanAir hi how are you,1.0,1
648,5.685030489617244e+17,United,@united too long for 140 characters,1.0,0
649,5.6884407873072736e+17,United,"@united I log in, view reservations, try view specific reservation &amp; takes me back to login page,",0.0,0
650,5.6986371470422016e+17,United,@united flight 433 lets go you look like clowns no one is giving up 1st class for $500,0.0,0
