,tweet_id,labels,airline,text,pred
5356,568539224770637825,0,United,@user smiling? NOT!!,1
5368,569709350903631873,2,United,@user he is so excellent and so reliable :) #happycustomer,2
5371,570189291990728704,0,United,@user Luckily I made my flights this time but was so disappointed with the lack of communication :(,0
5376,570259691579809792,0,United,@user they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,1
5377,569259056956727296,0,United,@user the nightmare continues... http,0
5378,568817985147654144,0,United,@user flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other,1
5382,567884863031762945,2,United,@user Sivi Stewart at Lax was fantastic tonight helping to find a lost item for us at the airport.  Much thanks!,2
5386,568272841780682752,1,United,@user flight...gotta make this connector,1
5392,569545805826166784,2,United,@user thank you,2
5394,568104397869350912,2,United,"@user Thanks for explanation. It seems like an odd incentive structure, tho, because it dramatically diminishes the value of the certs.",0
5396,569314329276715010,0,United,"@user 1st u delay my flight for mechanical failure,then 2 hrs on the runway, &amp; 13 hrs Late Flightr I'm still here with a lost bag &amp; no resolution",0
5403,568061117429231616,0,United,. @user you know your updates every 6 hours telling me you don't know where my bags are is also equally irritating. #ColtsMissingBags,0
5404,567735983370539008,0,United,@user feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,0
5407,569502909093646336,0,United,@user I am still in the airport waiting for my flight.,0
5408,570293265221742594,1,United,"@user Do I need to use a Chase United Club pass for my 8yr old son, or can he come in with me on my pass?",1
5409,570079549914005504,0,United,"@user for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",0
5411,567845500205936640,0,United,"@user On top of this, a CSR went ahead and hung up on me after I called United to discuss this.",0
5413,570272511050383360,0,United,@user you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,0
5415,569690742169292802,0,United,@user not sure why the people in row 7 that paid for a premium seat can't use their overhead space... http,0
5418,569576395778748416,0,United,Only 14 biz days (18 calendar) to respond to my inquiry @user ?  I hope your standards are universally adopted :-/ #BadCustomerService,0
5423,570211313072238592,1,United,@user how about 3659 YUL-ORD?,1
5426,568951377231114240,1,United,@user landing in Chicago - saw it once we were already airborne.,1
5427,567760060080599040,2,United,"@user on a good note, the 2 employees I encountered @ Newark were fabulous. I was very Late Flight for my connecting flight and they got me on!!!",2
5429,568129652625158147,0,United,@user why is my flight from mke to ord getting delayed? Our gate attendant is not communicating!,0
5431,569734991862607872,0,United,"@user even after running to gate from your connecting flight, your customer service not let us in the plane that was just parked. Stranded",0
5433,569566252450107392,0,United,@user never flying United again! Worst experience ever,0
5442,568797966489690112,0,United,@user no because you will charge me or delay me further. United 1612 still waiting.,0
5446,568656888935481344,2,United,@user I especially like how you upgraded three of your crew members to first class instead of passengers. #keepitclassy #customerservice,2
5447,569723932355358720,0,United,"@user clicked ""upgrade now"" and it didn't upgrade. What gives? http",0
5452,568127465224323072,1,United,@user chase says no referral bonus. Thanks.,1
5453,568573387817291776,0,United,“@united: @user See information on our boarding process: http ^KP”. I get group 1&amp;2. Just no reason on 3/5.,0
5457,569912092351819778,1,United,@user BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,1
5458,568951819969232896,1,United,@user I have a question about my interview process I had only one interview but was the last person is that good or bad,1
5459,569927842173050881,1,United,@user fails again. @user saves the day.,0
5460,568302985802956800,1,United,@user ok. Can I DM you the info?,1
5461,568905448897654784,0,United,"@user it should be free like other airlines! Again, it’s not 1997 anymore.",0
5468,568161023091478530,2,United,@user Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,2
5471,569416650325303297,0,United,@user you can read the full story when I submit a case to your team about the pilot of flight 6232 and why we are sleeping in DIA,0
5472,568813356296982528,0,United,@user customer service has no solution and now we might miss a show because of them,0
5476,569627005852917762,0,United,"@user your b737-800w  literally the smallest seats I have ever have, my dad got stuck In the tiny bathroom ad well #disspointed #premier1k",0
5479,568166027726434304,2,United,@user thank you! Love united!! Have 4 flights today!,2
5482,569338724787593216,0,United,@user we've been seating for 5hrs inside flight UA936 at #IAD delayed. We've only been offered water &amp; cookies in business class. #failed,0
5488,569613526328717313,0,United,@user I believe. It was Cancelled Flighted yesterday I guess. Goes back to no notification from United about Cancelled Flightlation,0
5490,569791792029151232,0,United,@user it's 430am and wife still doesn't have her luggage which was promised by 8pm and said to be on its way File number: DCA48810M #Fail,0
5491,570050323017920512,1,United,@user the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,1
5505,570080863720878081,0,United,@user why would they make me share a room?,0
5508,567845165781532672,0,United,"@user thanks for a terrible experience at EWR. Customers should be treated as a priority, not as an inconvenience #tryagain",0
5509,568835810532794368,0,United,@user cleaning a regional jet takes an hour?,0
5513,568172170569887744,1,United,@user How many 787s do you currently operate and what other aircraft do you operate?,1
5519,569507060209090561,2,United,Very quick! TY. @user @user I am sorry to hear this. Can you please follow and DM me the details of what transpired? ^JH,2
5523,569385864712704001,0,United,"@user your unhelpful team? Sure I did. I'm in Bangkok, my bag in Chicago. Are u going to pay for my accommodation s until my bag arrives??",0
5525,569504366006132736,0,United,@user @user lost my luggage from ATL to  hdn luggage in denver and said @user will deliver my luggage to HDN airport claim# hdndl11785,0
5527,569471635163643905,2,United,@user @user I still like you united airlines,2
5530,569834804943962113,0,United,@user I have sent a message with a bag tag. Have you looked?,1
5535,568192024026996736,1,United,@user I just sent a long note with some suggestions. Thanks for getting back to me.,2
5536,568950850615316480,2,United,"@user I may not hit any new status this year, but I’ve flown several times this year and have tried to book with y’all every time!",2
5537,568934749571387392,0,United,"@user Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",0
5542,568355672225673216,2,United,@user that's fine. I'll take them.,1
5543,568114394397147137,1,United,@user trade show! Come by both 130 for awesome deals on #sunkist and @user $$ http,1
5553,568604039430033408,1,United,"@user @user @user @user 
Let's go! Join me on my first trip back to NYC…as a tourist: 
http://t.co/egaEjtRGLb",1
5555,569316417226600448,0,United,@user and waiting,1
5559,568123268231602176,0,United,@user 2nd Late Flight flight today,0
5566,569877754801360897,0,United,@user epic fail. @user no jetway. been here 15 mins on tarmac!,0
5571,567842806930239488,2,United,@user ooh thanks!,2
5572,568298411163852800,0,United,@user this happens all the time.  United pilots are always in the exit row.  America treats there customers better than their employees.,0
5573,569887452384481280,1,United,@user 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,1
5575,570011417249759233,0,United,"@user flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",0
5577,569526294477725697,1,United,@user how are conditions in BOS today? I'm in UA994. Everything appears to be in time but I wanted to check.,1
5578,570053482029277184,0,United,@user  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,0
5584,567733228690083841,2,United,@user @user I am thankful to the  United ground staff who put me in the last seat on the last flight out. Home Late Flight is still home!,2
5585,569310253315174400,1,United,"@user I have requested upgrade for EWR BOM flight, end of May. Miles + copay. When will i know if I am upgraded?",1
5588,569958935907733504,0,United,"@user @user yes, they said it took more than an hour!",0
5590,568165349004316672,0,United,@user just informed you don't reimburse for issues due to weather. this is why your flights keep getting Cancelled Flightled--Thor hates you,0
5591,569527975252766720,1,United,"@user Out of curiosity, when a flight is arranged, are pilots notified? There are a lot of ""pilots haven't arrived yet"" announcements.",0
5593,567733609130233856,2,United,"@user no worries about the tweets. We all should do what we can to make sure we, as in your tag line, ""Fly the Friendly Skies.""",2
5594,568815893641211905,0,United,@user Bummer. Might have to go with @user card instead. TY for response though.,2
5596,569556131078475777,2,United,"@user we got it, thanks.",2
5598,567756837320392705,1,United,@user Q: Just purchased ticket to #Hawaii for trip in Late Flight-March. Does this mean we will acquire miles based on price or distance flown?,1
5601,569999529677852672,0,United,@user I've never experienced worst customer service. Placing blame on codeshare partners and not assuming responsibility is unacceptable,0
5612,569201516881448960,0,United,"Meanwhile, they fucked my flight. @user The festivities are already in full swing at the United Fairway Club, overlooking the 17th hole..",0
5616,567793696956231680,0,United,"@user thanks for the offer, but I finally made it to my destination, albeit hours Late Flight.",2
5632,568540843323338752,0,United,@user care less about the person - although he walked away while I was complaining.  A man at 10p at LAX club.  More.....,0
5633,570083363169669121,1,United,"@user Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",1
5635,568942578026086401,0,United,@user been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,0
5636,568186803930464256,2,United,"@user #1007 Houston-Bogota boarding again, safety first, it seems the mechanics fixed the problem faster, good energy to fly home/family",2
5638,569811013786312704,0,United,@user really 1st flt frm IAD 2 IAH is - Late Flight &amp; -going via Nashville? #inconvenience. Downgraded but not on ticket,0
5643,567823510245236739,0,United,@user we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.,0
5644,569956446487642112,2,United,@user flight 1491...plane from SFO to DEN is basically on time.,2
5647,569343661063823360,1,United,@user I have a question,1
5651,567829543723102208,0,United,"@user so, not only were you Late Flight, you broke my luggage handle. You paying for a new one? http",0
5661,568282656590282754,0,United,@user your service sucks to Mexico from houston. You finally realized that snacks in1st don't work you cheap as);:,0
5667,570076814585913344,0,United,@user flt 1249 Cancelled Flightled and I get email @user AM? What happened to courtesy phn call? Had to book diff airline &amp; city,0
5668,568556636068921344,2,United,@user Thank you for the Delta transfer. Will my bags go too?,2
5670,569715233549369344,0,United,@user yes I did. Terrible service from your courrier,0
5673,569681499928158208,2,United,"@user They let us know in advance of the reboot, yes :) Thanks for the attentiveness!",2
5681,569908628141920256,0,United,@user today take flight to san francisco. .. refuse to let us board with baby early... time we board wont let us take baby carryon bag,0
5682,569900832616943616,0,United,@user  #UnitedAirlines  how long will1531 be delayed.,0
5683,568185339245756416,0,United,@user flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help,0
5684,568920314073260032,0,United,"@user cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http",0
5685,569867107749531648,0,United,"@user you Cancelled Flight my flight. I wait in line to get rebooked, when I'm at the front you make me go to another gate and I lose my place.",0
5693,569293965448458240,0,United,@user 15-hr flight w/broken #Dreamliner media system. Witness #mental #breakdown as we bounce off walls. Remind me why I'm 1K.,0
5701,567809206314668033,2,United,@user You might be dealing with frustrated passenegers. hope you all have a great day :) thank you very much for an amazing airline :),2
5702,568266347450273793,2,United,@user flight to RSW tonight -me &amp;  twin 3 year olds. A pilot who was in row by me stayed to help me get the boys &amp; bags off. Lifesaver!!,2
5706,569714541178679296,2,United,@user I have 8 flights with you in the next two weeks :) let's make some good memories!,2
5708,569620432204267520,0,United,@user I hope you lose the next govt contract,0
5710,569970599377788928,0,United,"@user I'm trying to get to my final destination, we need compensation. Just about 2hrs of personal time wasted.",0
5711,569340120790233089,0,United,@user I'm rebooked on a flight tomorrow even though I had 1st class seat orig I have a lousy coach seat,0
5712,569679642447052800,0,United,@user Why do I have to give up my leg room so these 4 people (not in my row) can fill the bin?  Pls start charging. http,0
5713,569857003855720448,0,United,.@united Not what's been shared by the pilot with passengers!,0
5714,568584104641368064,0,United,@user WHAT?! Y'all have zero concept of customer service. Oh...and now my connection is delayed too!,0
5725,570005000643956736,0,United,@user or @user has lost my baggage… heard different things from different employees of @user @user has said nothing.,0
5728,569647174277042176,0,United,@user false.,0
5730,568458701046050816,1,United,@user you need to follow me I order for me to DM....,1
5737,568259835474677760,0,United,@user yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,0
5739,569857801725440002,0,United,@user I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,0
5740,568695647202717696,1,United,@user I'll be impressed if I actually get a response! 😜,0
5749,569885015615664129,2,United,@user Thanks!,2
5770,568903773491306496,1,United,@user Lindsay and ??.  Darn.  Terrible memory on my part.  I know they are headed back to IAD and then PIT tonight.,0
5777,568862914154770432,0,United,@user MIA-EWR #384 😄😄😄 excellent crew. EWR-IAD #3589 😡😡😡 No crew to load bags - waiting w/ door open freezing. 20 mins past departure.,0
5781,568820700489781248,0,United,"@user United Club team is A+ &amp; got me a seat Late Flightr. Still, not sure why a last min UAL Cancelled Flightlation costs me $ yet overbooked folks get $?",0
5784,568469807189790720,0,United,@user your Airbus a320 seats are awful. They don't recline.,0
5786,569381891809214464,0,United,@user been on hold for almost two hours trying to talk to someone about a Cancelled Flighted flight tomorrow morning. What do you suggest?,0
5791,567824271234592769,0,United,@user What if my NYC flight is delayed and I miss my connection to Sacramento from Chicago?,1
5793,568588522069733376,1,United,@user my partner and I booked individual reservations for same flight. I have Pr. Silver -- can he share my premier privileges somehow?,1
5795,569723768773349376,0,United,@user tried to book a flight IAH-MNL departing 3/31/15 returning 4/17/15 you are advertising 9 flights for $1051 that can't be book!,0
5799,568562512284659713,0,United,"@user ouch, delays due to mechanical issues again QRO will have to wait! Yall seem to be falling apart #alwaysdelayed #unitedfail",0
5801,569120847115501568,1,United,@user First Officer of UA 1514 checking our 757 prior to departure from EWR yesterday while on his cell. Safety ??? http,1
5802,569345701487906818,0,United,@user do you expect to Cancelled Flight flights out of @user tomorrow morning given the storm?,1
5803,570275140157640704,0,United,@user  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome,0
5805,568972136322375680,2,United,@user thank you.,2
5808,568944096687075329,0,United,@user made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.,0
5811,569961410161192960,0,United,@user booked flights for 2 for $779. Was charged $389.50 twice. Means I can't redeem CC points properly. Would have gone elsewhere.,0
5813,569650320613052416,0,United,@user what a long day of delays. Please get us to Dallas tonight!!!!  Fingers crossed!!!  #winterstorm2015 #whichisworsedenordfw.,0
5814,568989687353729024,2,United,"@user Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",2
5816,569698949474291713,0,United,@user many people on Ua6318 are going to miss connections due to long wait time in SFO tarmac. Seriously u can't find an empty gate?,0
5817,567789433010016256,0,United,@user Priceless. United stranded my daughter at O'Hare. United did zero to keep her safe.....alone on a plastic chair for 9h! # United Air,0
5818,568215000306724864,1,United,"@user yes, you can. I will DM.",1
5820,568238725626355712,0,United,@user this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain,0
5822,570004247586013184,0,United,@user I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.,0
5824,569213503954915329,0,United,"@user Right now at Tropic Air in San Pedro, #Belize. Line out the door. All due to elected &amp; appointed hacks http",0
5826,570102725842575360,1,United,@user I sent in my feedback.  Thank you.,2
5831,569346420139905024,0,United,@user Airline SUCKS! Customer Service SUCKS! NO courtesy! Incompetent - passengers do NOT matter- Bet the CEO is just doing fine though!,0
5832,569213883371683840,2,United,"@user gave me a smile today, with a Zero Award... ;-) Computers have some sense of humour :-) http",2
5833,568751415390285824,0,United,@user can you help me with a delayed flight as im going to miss my connection?,0
5836,568846499431337984,1,United,"Can I put sun in my carry on? RT “@united: @user Right now 0 would be a heat wave, so enjoy the warmth! Can you bring some home? ^JJ”",1
5838,569684282706259968,0,United,"@user You load our plane at ORD knowing pilots are 2 hrs Late Flight, then discover plane needs to be fueled? #WTF #united #incompetent",0
5839,568434065067491328,0,United,"@user I need you to get my cousin to PDX, she's on 2 days of travel now and we've had to hire other sitters til she arrives, thx for that",1
5842,568536972072865792,0,United,@user why do you bother surveying me!,0
5843,569762067097501697,0,United,@user you have now lost my bag. Never ever flying United again #joke,0
5847,569879623317659648,0,United,@user passengers should have been rerouted to match the intended arrival time (even if you have to incur cost to put us in other airlines),0
5853,569744378354401280,0,United,@user thanks for having changed me. Managed to arrive with only 8 hours of delay and exhausted,2
5858,569914377442340865,0,United,"@user sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",0
5870,569569152312213506,0,United,@user  what did you do with my seat. International connection. Seriously?,0
5874,569415076400242688,0,United,@user I bought a ticket with a price that was published by mistake and now I got an email that indicates United Cancelled Flightled my ticket! Why?,0
5876,568859726315827200,2,United,@user thanks,2
5878,568668364144398336,0,United,"There were plenty of empty seats in coach ""@united: Your dissatisfaction is understood. Crew members traveling for duty are pre-booked on f""",0
5881,569642078990258176,0,United,@user what is this subtlety gate changes? Are you kidding with me?,0
5890,568574188086296576,0,United,"@user worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM",0
5892,568140595580919808,0,United,@user my friend lost luggage on flight 1547. What to do?,0
5893,567919558649995264,0,United,"@user missed connection, wrong city, bags at Palm Springs, but not at hotel. I am seriously tired of being treated this way.",0
5894,568143658089717761,0,United,@user offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,0
5895,568046603916996609,0,United,@user Couldn't use the confirmed upgd cert you gave me b/c you decided to sell anyone a biz seat for $299. Why do you bother giving them?,0
5896,568426849040261120,0,United,@user why do I have to request refund? Why charge twice in first place?,0
5898,569300959911768064,0,United,@user 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,0
5900,568468054306193408,2,United,@user that would be great,2
5910,569595218401439744,0,United,"@user yes, computer would allow me to get to San Diego quick but customer service will not help.  Says can't rebook http",0
5911,568252805036638209,0,United,@user I'm pretty sure I've got shin splits from SPRINTING through IAH only to watch my plane pull away from the jet way...,0
5919,568186047659507712,1,United,@user Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???,0
5931,567676400933416960,0,United,"@user is officially the worst, most delayed, and least helpful airline I have ever had the misfortune of flying on",0
5934,568438724708544514,1,United,@user @user http click lounges tab. Need to be flying on supported S/A airline,1
5937,569649806202642432,0,United,@user they had record of it being at Denver on the concourse prior to me gettin on the shuttle. I just want to confirm its location,1
5948,568503120130658305,0,United,@user needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.,0
5957,570119247982137344,0,United,@user thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,0
5960,569339072805797888,0,United,@user who compensates is for the delays caused by the fact that you don't have enough flight attendants?? http,0
5961,569924355011932162,0,United,"@user Oh, we are sure it's not planned, but it occurs absolutely consistently, it's usually the only YYJ flight that's Cancelled Flightled daily.",0
5965,567945572746792962,0,United,@user What is the point of a UPC code on checked baggage if you can't tell me where my luggage is? Vacation- day 3: trying on swimsuits...,0
5966,568803260569690112,1,United,@user past,1
5969,569513811285311488,0,United,@user after 6 hour plus delay from #WashingtonDC finally on flight to #Edinburgh all very tired,0
5972,568462402875863041,2,United,@user flt 1583 EWR to SFO excellent service. Friendly flight attendants. made the 6AM flight a very good start to the day.,2
5980,570276787063816192,2,United,@user Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,1
5988,569642063005753344,0,United,"@user been good 15yr ""friendly skies"" relationship. 2day agent told me I'm ""only Canadian"" and thus not good enough for military preboard",0
5990,569339467615506435,0,United,@user well this one missed the mark.  She was in a snit from the minute I stepped up to the counter,0
5999,567772765756080128,0,United,@user Stuck in IAD going on 6 hours waiting for a ferry flight from Nashville that u can't tell when it will arrive?!! Ridiculous!!,0
6003,567831549539966976,0,United,@user was told by Supervisor that United disconnected their customer support # so there was nobody to address it now. #igiveup,0
6008,569484671672651776,0,United,"@user A day Late Flightr, one delayed &amp; one Cancelled Flightled flight, I'm at a gate with no seat assign. Lots of standby ppl also waiting.",0
6015,570229842626478081,0,United,"@user but then again, maybe the @user would care more to hear what went on than whoever listens to issues you caused",0
6016,568854401802051584,0,United,@user Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,0
6021,569012722169466880,2,United,"@user will you fill it? Yes they will. Thanks! #BringYourOwn, @user http",1
6022,569743079491547137,0,United,"@user It's the horrible attitude from staff after , not just the delay. Not the level of service or respect one expects from United",0
6024,569936273227427840,0,United,"@user of urgency, but this is ridiculous. Your ceo claims to be customer focused, yet when delays happen, planes sit and customers are",0
6028,570085056401838081,0,United,@user Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.,0
6031,568986491608834048,1,United,@user you need to follow me so I can dm you to give you the info,1
6033,568190276990140417,1,United,@user PTY to PIT via IAH,1
6035,568649643187310593,2,United,@user Anna Palm Springs gate 19  deserves a medal! Handled 30 ppl missing flights like a pro!,2
6036,569967841727942657,1,United,"@user hi guys, do you have a general enquires email address please? Thanks David.",1
6041,569972073201688576,0,United,@user has been such a disappointment today. Simply put. Rather unpleased with things currently. Flight delayed; cant wait to just get home,0
6046,570235387009839104,0,United,"@user It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.",0
6047,569259186711764992,0,United,@user no wheelchairs,1
6058,568962582934978562,0,United,"@user passengers seated, crew ready #WheresThePilot? Flt1088 from ORD. Hope he isn't at the bar.",0
6062,570119457286328320,0,United,"@user ..back for the expensive holiday, he worked all year to pay for, that you RUINED! We want compensation &amp; his original case back!",0
6065,567824229296566272,0,United,@user said they would give us a refund. 30 days Late Flightr NO refund.,0
6066,569400869768302592,0,United,@user we just left @user (delayed). http,0
6069,569656504946536449,1,United,@user can you help me get from IAH to SFO earlier tonight?,1
6072,568731785019990017,1,United,@user lets see of we can do this today! Hoping for an on-time dept #dullestostatecollege #runningonthreehoursofsleep #delayedovernight,0
6075,567849597931888640,0,United,"@user Useless response. I need a functioning wheelchair, not a customer care form to fill out.",0
6084,569170897606709250,0,United,"@user your website won't allow me to post the required document, i keep getting **were having technical difficulties**",0
6085,568948971923742720,0,United,@user thank you for the reply. I emailed your customer care department about my experience.,2
6099,567781813326589952,2,United,@user took this picture on Thursday. #awesome http,2
6104,569709452594524160,0,United,@user the delay is due to customer service for 20 people?  What about the DIS-SERVICE you provided for 100+?  #FlightFail #Hour20Delay,0
6107,570259131879309312,1,United,@user It was last night's 1235/ORD-LGA.,1
6110,570229480821628928,0,United,@user I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,0
6113,569639640170254336,0,United,@user customer service what's That???,0
6117,568621033273602048,2,United,@user  4 reFlight Booking Problemss in last 2 days and each time united wait time was &lt;5 seconds! Kudos to you for excellent customer service!,2
6127,569697234574581760,0,United,@user I sent a message. It's very irresponsible that my suitcase cannot be found. This is truly worst service ever... #fedup #disastrous,0
6133,569219701001179138,0,United,@user But it's doubtful he'll fly United again and he will be traveling a lot as a sales manager covering all of North America,1
6136,569849517077622786,0,United,@user funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool,0
6137,568278936561401856,0,United,@user ^GJ I do believe that this is hands down the worst service I've EVER experienced. Makes @user look amazing. #UnitedAirlines,0
6141,568567425106628609,0,United,@user look at the Twitter history - as usual service non existent,0
6144,567735710392659968,1,United,"@user + UA has been rolling out improvements too, we think. Hoping they'll catch up soon? Meantime, ANA is our preference!",1
6146,569278020441284608,0,United,@user If you follow me I will DM you my phone # which you can call.,1
6147,569280157678071808,0,United,"@user yes, after landing at 930pm last night. Spoke to 10 baggage claim customer service reps. Finally spoke to one amazing ticket agent.",2
6149,570068435805310976,1,United,@user I hope so too,1
6151,568908474601639936,0,United,"@user worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/",0
6152,568574174677114880,1,United,@user Stars and Bars @user #A320 @user @user #avgeek http,1
6153,570110386827087872,0,United,@user so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL,0
6155,568450237028798464,1,United,@user yes when I landed.,1
6164,568802906280845312,1,United,"@user I need a breakdown of what the ""international surcharge"" on my flights cover. Please help",1
6165,569860904814301184,1,United,@user Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx,1
6169,569514124490579969,1,United,@user with about 25 people trying to get on flights,0
6171,569287433008754688,2,United,@user that's great! pls let me know when u start!,2
6179,569851299916869633,0,United,@user Making sure your flights aren't delayed due to poor maintenance would be a start.,0
6183,569936348217352194,0,United,"@user 2 Cancelled Flighted flights Late Flightr, agent claimed she put me on a new flight but then Cancelled Flighted it. Coworker got on flight- now delayed. Now?",0
6184,570106249024446464,1,United,"@user I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL",0
6189,568262694123339776,0,United,@user I was only trying to get my emails. What are you talking about? What most business people expect from airline wifi,0
6193,569216245574311936,1,United,@user flights taking off from IAD this afternoon?,1
6195,568576245027336193,0,United,@user over an hour stuck and still not off the plane. Total failure by you and your partners in ensuring the best customer experience.,0
6198,569236060615667713,1,United,@user I'm flying UA but *G with A3,1
6202,569231984334995456,0,United,"@user nope. Called, lost the seating preference I paid for, and here I still sit. We'll see what happens w/ my flight Late Flightr.",0
6207,568662835829415936,2,United,@user maybe on my return trip 👍,2
6209,568913508936458240,0,United,@user - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.,0
6210,570021376024813568,1,United,@user so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,0
6217,570230059170004994,0,United,@user Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.,0
6221,570018278946394112,1,United,@user please upload the March on-demand entertainment listing on your website! ✈️,1
6227,570079676204347394,0,United,@user we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,0
6234,568017128286261248,0,United,"@user is the biggest joke of a company,I will never fly with them again! 3 days now waiting for my bag, they don't even know where it is!",0
6236,569606901325017090,0,United,@user united flight UA3774 after two delays just Cancelled Flightled no explanation &amp; no more flights to Norfolk that aren't booked. Renting a car.,0
6237,569317718886903809,1,United,@user why are there no early morning flights from HNL to anywhere in the continental US? Example- Monday 4/20. Need flight to PHL,0
6240,569129269139537920,0,United,@user 132 characters does not cover my reasons I'm afraid,0
6242,569247182337019904,2,United,@user Rhonda C. at Atlanta airport redeemed you guys. She got us straightened out.,2
6248,569666686086819840,0,United,@user  thanks for the miserable trip GNV&lt;&lt;&lt;FSD on 2.19-2.21.,0
6250,569695198239793153,1,United,@user Can you tell me Jet Airways award availability?,1
6256,569483390581383168,2,United,@user thank you for flying me out of the mess at IAD and out to San Diego. http,2
6257,569655584540266496,0,United,@user and here i thought American was bad. Horrible Service. Over 2:30 min Late Flight. No excuse!,0
6262,569974772551032832,0,United,@user once united's service levels reaches those of Etihad or lets be more realistically Lufthansa then ill consider it again,1
6275,569964888870793216,0,United,"@user Thank you. Mention that before I boarded she asked 1other person to measure their bag, and it was another woman. Men not asked.",0
6276,569620902742233088,1,United,@user I do not see where it talks about military baggage fees. Can you please guide me. Thanks,1
6284,569676933778292736,1,United,@user booked EWR-FLL in first for two on 3-8. Let's see how you compare to the garbage @user first class has become,0
6287,568230620595417088,1,United,@user hey! think someone could meet me with my book when I arrive at @user at 10:30? It's yes please #amypoehler. Oscar took it.,1
6297,570271367519604737,1,United,"@user Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!",0
6298,570143097809707008,0,United,@user Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,0
6303,569673431224074240,0,United,@user 3 hour 45 min delay so far..... Would love to round to 4 hours to just go to bed!,0
6310,569352559598682112,0,United,@user sadly this wasnt just due to mother nature investigate this incident and your employees at sfo. Terrible customer experience,0
6311,568195829238005760,0,United,"@user makes total sense, except flight wasn't full :) I've got empty seats around me &amp; overheads were more than half open when I boarded.",2
6312,569945073611374592,1,United,But I don't see AA @user,0
6315,568552711840358401,2,United,@user we were able to get on the moon flight! Just got to our hotel in Puerto Rico! Thank you!,2
6321,568887240685785089,1,United,"@user blood services, make your appt. today! 18009174929 http",1
