,tweet_id,labels,airline,text,pred
4989,569135148660342784,0,US Airways,@user I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,0
4991,567729241312489472,2,US Airways,@user thanks,2
4992,570104544622981122,0,US Airways,@user - thanks however I feel like the system has failed me -- what is the solution?,0
4994,569563148472225794,0,US Airways,"@user stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http",0
5003,569721779645767680,2,US Airways,@user looks like our bag has been rescued. Thanks!,2
5007,569947283846004737,1,US Airways,"@user US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.",0
5008,569164415322492928,0,US Airways,@user I get extended hold times due to the weather...but 2-1/2 hours on hold (and counting). HELP!!,0
5011,567862814578061312,2,US Airways,@user Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it.,2
5012,569512408420622336,0,US Airways,@user And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!,0
5014,569398722884280320,0,US Airways,@user been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!,0
5015,567910107163541504,0,US Airways,@user traveling with 2 year old. would appreciate you holding up your end of good business and hosting us in our unanticipated layover.,2
5020,568824193380425731,1,US Airways,@user how can i get ahold of a reservations supervisor?,1
5030,569960575792504833,1,US Airways,"@user if I apply for ur credit card, do you automatically get the companion certificate or do I have to wait for it?",1
5049,568627064062009344,0,US Airways,"@user please explain, I have plenty of time since I'm STRANDED!!",0
5056,568971304914853889,0,US Airways,@user would be less annoying if road conditions weren't getting worse with every min U keep passengers captive for no good reason.,0
5065,568583014176960513,0,US Airways,"@user ARE YOU KIDDING ME?? Bad customer service, folks. Flew from PSP to PHX flight 2692 on 2/19. (cont) http",0
5069,567768830265401344,0,US Airways,@user @user (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks,0
5071,568213769798578176,0,US Airways,@user ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.,0
5079,569682192332234752,0,US Airways,@user in line for 90 min after mechanical issues caused me to miss my flight. 1 rep for 20 upset people. http,0
5080,567851387641597952,0,US Airways,@user is the worst airline I’ve ever flown on. You guys have treated me like garbage today.,0
5081,569180231782801408,0,US Airways,@user seems to be the only airline without a dedicated line for status members,0
5098,569910335353851904,1,US Airways,"@user Hi, can you attach my AA FF# 94LXA62 to reservation E2KVM4. Thansk!",1
5101,570262977947013120,1,US Airways,@user can I check bags through to my final destination even though I bought separate tickets from IAD to PHL  and PHL to Israel?,1
5110,569392880911036416,0,US Airways,"@user after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.",0
5111,570256300556165122,0,US Airways,@user still on hold...1 hr 27 mins....thank god for chairman status. status match @user,0
5115,569950482665308160,2,US Airways,"@user - thanks, I hope so. Maybe you can put in a good word for me? ;-)",2
5125,568507131902726144,0,US Airways,@user why are you letting us go to the runway if there are mechanical problems. #wewantcomps,0
5126,569950215513497601,0,US Airways,@user US 728/Feb 21. Arrive 7 hrs Late Flight; checked car seat missing. No replacement available. Has yet to arrive more than 24 hours Late Flightr.,0
5128,570056859698270208,0,US Airways,"@user yes, but we were answered and put back on hold while they were to check on our request..  50 mins Late Flightr nothing!",0
5158,567744963870752768,0,US Airways,@user issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities,0
5165,569465622301552641,0,US Airways,@user ever think about hiring more agents? Come on now. Don't you think 4 hour holds is a little ridiculous? Get a clue,0
5167,569103475709054976,0,US Airways,@user no online clearly states I can NOT- It says to call res. I already explained that.,0
5181,568436081303158784,2,US Airways,@user 1917. Thanks for the 5 hour layover in LA too👍 Icing on the cake. At least your staff was courteous and helpful.. Not #unreal,2
5186,569241158196400130,0,US Airways,@user i have been trying ALL WEEK to book a multi city award trip (can't book online) I'm told to call back some other time. What?!?,0
5189,569890430893993986,0,US Airways,"@user thanx but this isn't my first rodeo. Done &amp; done yesterday. No results or comm, unless u count status: bags lost &amp; claim filed.",0
5197,568898634923843586,0,US Airways,@user nothing important to do.  Why was I told to wait in the @user line?  #patiencerunningout,0
5211,569984789673078785,0,US Airways,@user would help if you flew bigger planes into TLH. All my team mates made it to the training but me.,0
5212,569894035797753856,0,US Airways,@user rebooked for Tuesday. Arriving too Late Flight for on Tuesday to start the class. Cancelled Flightled the trip.,0
5217,568774317410009088,0,US Airways,@user is setting themselves up for a lawsuit. No way we should sit on a plane for an hour and a half.,0
5220,567765893355417601,1,US Airways,@user unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles,0
5223,568824821531996162,0,US Airways,@user I'm glad too. But I should not have to spend an hour to try and track down the basic information that you already have available.,0
5224,568220625648672768,0,US Airways,@user you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,0
5234,568894101766012929,0,US Airways,@user flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.,0
5239,568569972529745920,0,US Airways,"@user flight 1777 has been waiting for 30 minutes at RSW waiting for weight balance clearance. Come on, let us leave!",0
5241,568491813528576000,0,US Airways,@user Still irritated that our well planned and booked return was messed with &amp; with no warning.,0
5246,569878754551599104,0,US Airways,@user I need to speak with a live person. I've had it with the recordings. I was told on Sat that we'd have our luggage by yest.,0
5247,568781642946490368,0,US Airways,@user app is the worst one for airlines. Can't do anything once your original flight time has gone by. Useless.,0
5254,569699616750489600,0,US Airways,@user you're really fudgin up with all these delays 😡 #justwantmybed,0
5255,568780228648144896,0,US Airways,"@user need to learn operations. Sit a plane overnight at #gsp, and not realize there's a mech problem. Then delay flight 3 1/2 hours!",0
5258,568457722909368320,2,US Airways,@user that's where we are now. Thank you.,2
5262,569456828511326208,0,US Airways,"@user @user Suggestions , been on hold 2 hrs for flight that is now about to pass departure...Dealing w ny weather, need change",0
5263,569989322641936385,1,US Airways,@user can you help chairman? I am on flight 686 PHX connect 599 SJC will miss connection can you reroute please.,0
5264,568994696980238336,0,US Airways,@user @user Your team needs to build capacity,0
5265,568812584469528576,0,US Airways,@user horrible experience to key west lost luggage called to check &amp; was told not to call back reconsidering my flight back,0
5270,569943857418399746,0,US Airways,@user US 728 stated their issues as: no one around to close said door. More strange. Now we're not hearing from pilot for long periods.,0
5271,567783713833234432,0,US Airways,"@user The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",0
5280,569677776384598017,0,US Airways,"@user your rude staff said"" I don't care that we are out of market place food you're going on vacation and I have to work"" nice huh",0
5283,570009630786453505,1,US Airways,@user  can you help me out?,1
5293,568609430754865152,0,US Airways,@user sitting on the Tarmac waiting to deplane 40+ minutes. The level of service I've come to expect.,0
5300,568834834040164352,2,US Airways,"@user Welcome to North Texas US Air / American Air employees. 
Housing and Education are great opportunities in The GR8 State Of Texas",2
5306,569598852912668672,1,US Airways,@user you should update your passbook passes with any gate changes.,0
5322,569143704109215745,0,US Airways,"@user paid to upgrade to first class, went up to Admirals club at PHX airport to be turned away because our flight is to CUN and not MC",0
5329,569653977714962433,0,US Airways,"@user That's 1h 10m waiting to get my bag, 1h40m of flight delays, plus the 2hrs of delay I had on the way out. Never flying you again.",0
5330,569603833804038144,0,US Airways,@user more like USDELAY-ways. Another long 'paperwork' reLate Flightd delay - Friday in Charlotte. Today in Philly. #letsgoalready,0
5331,568526216958857216,0,US Airways,@user 4420 delayed further?,0
5333,570250443034640384,2,US Airways,@user I'm glad @user retweeted otherwise you would have to ignore the numerous tweets I sent. You all are fucking amazing,2
5336,567802008292564992,0,US Airways,@user flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,0
5341,569672234949742592,0,US Airways,@user Really a letter that says you will discuss serving drunks more drinks that doesn't help the current situation,0
5351,569649590632374273,0,US Airways,@user @user they didn't give you the wifi password? Smh,0
5352,569865823415902208,1,US Airways,@user can you add my KTN to an existing reservation?,1
5353,568482168021917697,1,US Airways,@user @user even airlines are scheming to get a follow from OBJ LMAOOO 😂😂😂😂,1
5359,569960704717008896,0,US Airways,@user you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.,0
5360,567923361256460288,0,US Airways,@user 325 minute delay - this is absurd. Feel free to provide credits... http,0
5361,569372340309651457,0,US Airways,@user I was on hold for 2 hours and still no answer. Is this really how you run your business? http,0
5363,569541879441858560,0,US Airways,@user 4097 DCA to BNA. Just told they need to do 1.5 hrs worth of maintenance. Was supposed to leave at 8:50 am. [sigh],0
5364,568141720556322816,0,US Airways,"@user I been sitting on this plane for 40 minutes, and they are saying another 15 minutes something about paper work. This sucks !!",0
5367,568775800599801856,0,US Airways,@user I did not want to hang out on your plane all day when I am traveling to get work done and turn right back around. Unacceptable,0
5369,569120836264853505,0,US Airways,@user Trying to change my flight due to NYC travel advisory... your online system Cancelled Flighted my entire flight. Been on hold for over 1 hr,0
5379,569278041165324290,0,US Airways,@user I did. They told me it was a 40 min wait &amp; they'd call back. It's already been 45 min. Horrible,0
5381,567754056924672000,2,US Airways,@user Fabulous - thank you so much! Looking forward to taking to the skies with you! :),2
5384,567728860629057537,0,US Airways,@user and it still says it's on time on your website btw,0
5391,569843749230133248,0,US Airways,@user : We Suck -- And Pass the Savings on to Us! #usairwaysfail,0
5395,567771225104338944,0,US Airways,@user charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp; I want 2 reschedule same flight but in July,0
5410,568823143789416449,0,US Airways,@user was on hold for about 45 minutes after speaking 2 lady at the airport counter. Gave up,0
5412,569624021605740545,0,US Airways,@user Seriously? I should keep trying after seven hours. That is your corporate policy? #usairwaysfail,0
5416,569862572540878848,2,US Airways,@user Your CLT baggage crew deserves a #kudos. I had to run to make my connection. And my bags still made it! #CustomerService,2
5417,568224769872502784,0,US Airways,@user yeah you guys just told me to call the website that I booked from. I booked on your website. UNACCEPTABLE,0
5420,569657128866095104,0,US Airways,@user where's our luggage? Been waiting more than an hour! Flight 2118.,0
5428,568216411404808192,0,US Airways,"@user Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier, yell at your developers.",0
5432,569153207148150785,0,US Airways,@user how long are you going make us sit in this plane while they repair it? Could I at least get a beer???,0
5437,570043114058076160,0,US Airways,@user @user looks like a long trip from cancun to philly? 9 hours Late Flight? Seriously?,0
5438,567778236026077185,0,US Airways,@user @user  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?,0
5444,567859888480772096,0,US Airways,@user bad weather shouldn't mean bad service,0
5445,568178085415092226,0,US Airways,@user just lost a faithful customer.,0
5450,568843696105496577,0,US Airways,@user It wasn't weather this morning.  AWE1701 diverted back to BOS due to mechanical issues.  So far lost one of 3 days :(,0
5454,568602156988657664,0,US Airways,"@user 42 minutes holding. Seriously, if your average wait time is over 30 minutes then maybe, just maybe, you're understaffed.",0
5456,568053242426470401,0,US Airways,@user this is got to be the worst service I've ever seen with an airline. 3 Cancelled Flightled flights. Rude employees. Currently flight delayed,0
5462,567768224607911936,0,US Airways,@user @user your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?,0
5466,568511208011071488,0,US Airways,@user FUK U US AIRWAYS WITH YO SHITTY CHICKEN SALAD SANDWICH THAT SO OVERPRICED AND U FUKING MAKE ME WAIT IN A 6 HR LAYOVER FUK U AND,0
5467,569949007465844736,0,US Airways,@user US 728/Feb 21 Hour 6 on plane when US Airways representative Kim Y enters deteriorating picture. Unhelpful with no assurances.,0
5469,568213843618299904,0,US Airways,@user Not a great experience for my first time flying US Airways. Going forward I'll probably be taking my business elsewhere.,0
5470,569258544714911746,2,US Airways,"@user thank you! It's # 1875 from BWI, keep seeing different stats, from delayed to awaiting take off to delayed...",2
5477,568499953041080321,0,US Airways,"“@USAirways: @user Thanks for your feedback, Alan.” Thx, but  no help as I watch a flt Lve w/open seats and I wait 3hrs for nxt flt",0
5484,569584207011434497,0,US Airways,@user why have me board a plane knowing there is a maint issue?  US5235.,0
5493,570091270334509056,0,US Airways,@user Hi. I'm in LGA but my luggage is in CLT. Have been told to come back tomorrow to collect. Do you guys want to cover my taxi fare?,0
5497,569948119712063489,0,US Airways,@user US 728/Feb 21. Ground power shorts again for the third time. Weary German passenger deplanes. Makes me jealous. Auf wiedersehen!,0
5498,570215793511825408,1,US Airways,@user &amp; @user 1 flight Cancelled Flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents. Thanks,0
5499,569993393767460864,1,US Airways,@user but question :  if the downgrade include losing first class do you get money back ? http,0
5502,569309864759050240,0,US Airways,"@user husband tried to use dividends &amp; companion fair for emergency, transferred &amp; put on hold for over two hours gave up #disappointed",0
5506,568174802059464705,0,US Airways,@user well this is about as worthless as your regular service.  A bunch of do nothings and idiots. #sucks,0
5510,567734506434854912,0,US Airways,@user I can't believe that you would refer me to a number no one seems to be getting through. Really? I need help ASAP!,0
5512,568084495078785024,0,US Airways,@user this is crazy. Haven't spoken to a human yet. There has to be a better way. http,0
5517,569937457837273088,0,US Airways,"@user I would happily wait in the terminal near food, restrooms and non irritated passengers.",0
5518,569332237138841600,2,US Airways,@user Oh well. I'll get to Cancun eventually.,1
5529,567874261085454338,0,US Airways,"@user how about an update? 2hrs delayed, this obviously isnt up 2 date, havent boarded http",0
5532,570010979074834432,1,US Airways,"@user  I need to email customer service for help and a question, can you please provide the email address?",1
5534,570019459244691456,0,US Airways,@user i have been patient.. especially the first time. i will never fly with you again,0
5538,567799412538494976,0,US Airways,"@user It was 9º, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|",0
5545,569392471966388224,0,US Airways,@user who do we voice our concerns to when we can't get home with our 8 month old after waiting to taxi to a gate for 3 hours?,0
5547,568899726273323008,1,US Airways,"@user It's a debit card, but I am a Dividend member.",1
5551,569584719089836032,2,US Airways,@user new F/As from DFW to CLT this morning did a great job. Well Done!,2
5581,569505992163135490,0,US Airways,@user how does it feel to have almost everyone hate you?,0
5582,567729658276237312,0,US Airways,@user tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures,0
5583,567728481623359488,0,US Airways,@user I expect something more than telling me to see an agent to rebook my flight...,0
5586,568423588077936640,2,US Airways,@user thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight. Great holz ahead. Cheers! 😀,2
5599,569165517614944256,0,US Airways,@user - thanks for the 5+ hour flight from PIT to PHX with zero entertainment. Guess why I have a quarter million + miles on Delta,0
5600,567726186038837248,0,US Airways,@user How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.,0
5606,569970287493705728,0,US Airways,@user this is no way to treat women.  I want someone to contact me and explain how they will make this acceptable.,0
5609,569337064484962304,0,US Airways,"@user #not happy, wife 40th Bday trip. would like to be fully compensated for both flights",0
5613,569727223357427712,0,US Airways,@user this says it was estimated to leave an hour ago (it hasn't left yet) so thanks for this useful information. #TheWorstAirline,0
5615,568985734163664896,0,US Airways,@user worst customer service I've ever experienced. I'll never fly your airline ever again. I have to pay to sleep in Philly. Fuck you.,0
5622,569668179758350336,0,US Airways,@user so you don't have a pilot now for #clt ✈ #ord for at least another hour. Why on earth would you board the plane? Makes no sense!,0
5625,569546689943482368,0,US Airways,@user E190 lands without nose gear in Houston - @user http,0
5628,569470441573609473,0,US Airways,@user my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!,0
5630,568244094583107585,0,US Airways,@user My flight finally arrived in Charlotte.  They booked my luggage thru to lga but no room on flight for me.  What a mess,0
5634,569241467916566530,0,US Airways,@user   my miles will expire on 2/29 and it could take someone 10 days to respond...I have over 150000 miles that I do not lose i❤usair,0
5639,567905184040382464,0,US Airways,"@user No need for apologies just an unfortunate situation . There is no up date, I've landed but was suppose to land at 5",0
5653,569246373020717057,0,US Airways,@user ...be found when he checks in. Now no info. Please DM me and help me fix this NOW. (3/3),0
5658,568442952176918528,0,US Airways,"@user of course! ""Yeah, travel has gotten harder. Ask other passengers if they will switch"" it's not the fact, it's the attitude!",0
5671,569556697603280897,0,US Airways,@user No thank you. @user was responsive &amp; I found alternate travel home.,2
5675,567875699056467968,0,US Airways,@user I'm sure you don't but question still remains why we only found out at 8.20 that crew won't come before 9.50 for 8.10 flt. Tks.,0
5677,569549401364029440,0,US Airways,"@user can you get me home to Syracuse? After 6 Cancelled Flightled flights, one re routing three of us are sitting in Charlotte",0
5678,567721945954009088,0,US Airways,. @user It's been Cancelled Flighted. Your SM response is slow.,0
5686,569372015980707840,0,US Airways,"@user keeps dropping my call and won't even let me stay on hold because they are ""too busy"" #idontwanttocallback",0
5689,567896872892899330,0,US Airways,@user I'm sick of living in an airport!! #getittogether,0
5692,569908805724712961,0,US Airways,@user how do you get your aa frequent flyer number to appear in a USAir reservation?? Frustrating,0
5694,569484387055734784,2,US Airways,"@user job well done from your Philly employee running check,in today. (Tabitha?) helped us in an emergency &amp; vacation saved!!!",2
5698,567643252753694721,1,US Airways,@user how's us 1797 looking today?,1
5717,570273880486629377,0,US Airways,"@user not going as planned is an understatement. My flight was just changed AGAIN. If it weren't for a family emergency, I'd Cancelled Flight.",0
5724,568252192592769025,0,US Airways,@user I didn't take my original flight. I was suppose to arrive last night than by 2:00pm today. Didn't get in til 5,0
5726,569316342769291264,0,US Airways,@user FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew,0
5738,569907782108839938,0,US Airways,@user / @user don't forget without your customers you would be out of business! #epicfail #usairwaysfail,0
5757,567761144190746625,2,US Airways,@user Absolutely!! The staff was amazing!!,2
5761,569717188468334593,0,US Airways,"@user @user have been trying to call customer service since 9pm. After an hour, was disconnected. Spoke to no one",0
5764,569488962324172801,0,US Airways,@user on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?,0
5771,569671332092252160,0,US Airways,@user @user  worst customer service ever how can you let people be assaulted on your flights and do nothing about it,0
5772,569669815205560320,0,US Airways,@user PLEASE HELP need our plane to wait to go to #ELMIRA on Tarmac over an hr baggage took 45 and still not here thru customs,0
5780,570239546673238017,0,US Airways,"@user Been on hold for 40 minutes, calling because my flight is delayed.  This type of service in not acceptable.",0
5785,570015794387685376,0,US Airways,@user yes I know the industry procedure on baggage. Thanks for helping..... 😉 what about the impossible connection that started this?,2
5789,569258945254191104,2,US Airways,@user No Problem - he was the only person in the airport who would help :),2
5796,568959665360384000,0,US Airways,@user US Airways website. So you double charge people when they book flights now? Apparently you have but I've never been booked twice,0
5804,567864523585118208,0,US Airways,"@user delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",0
5807,569597711789502464,0,US Airways,"@user suggest you failures make a HUGE donation to @user  Charlotte, NC as THEY provided GREAT customer service today, unlike you.",0
5809,569241701434449920,2,US Airways,@user I love you guys!!!,2
5825,569565468937232384,1,US Airways,@user flights to Dfw Cancelled Flightled today?,0
5828,568133754142793728,0,US Airways,"@user nope, done. Was supposed to get home at 9pm and didn't get home until midnight. #NeverAgain",0
5829,569539560910282752,0,US Airways,@user No one answers your reservation phone line. I need to book travel with a  companion certificate. How do I get through?!!!,0
5835,569648671870099456,0,US Airways,@user what is going on with the computers? Why is my flight grounded? Why does your airline suck so much? #UnansweredQuestions,0
5840,569650547562811393,0,US Airways,"@user sucks. Delayed my mom's flight 2X, Cancelled Flightled it, delayed her flight again today,all for mech. issues.She had 2 sleep in airport!",0
5849,569857037477158912,0,US Airways,"@user I relied on US Airways, and that was my mistake. Awful customer experience.",0
5857,569929134639611904,0,US Airways,@user don't worry. Used own initiative and arriving much earlier than you planned for me,0
5859,568075934609346560,0,US Airways,"@user So we got her home, now we just need her bag. Is there a direct desk number for Savannah?",0
5871,569526029859094528,0,US Airways,@user @user my friends are stranded at KPHL and the representatives there won't even give them food vouchers…any help please?,0
5877,569921842204565504,0,US Airways,@user now my rebooked connection is delayed.,0
5879,569198593158086656,0,US Airways,@user providing poor customer service by responding to complaints with a copy and paste tempLate Flight unreLate Flightd to complaint #usairwaysfail,0
5884,568789267180331008,0,US Airways,"@user yes, I was rebooked the next day (Weds). Thanks. Just upset that I lost 2 additional work days AND paid for my own hotel. #losing",0
5885,569870248779902976,0,US Airways,@user i worked with you and bought my own rental car when you failed to get me to the location i paid to get to and now....,0
5886,568075902493593600,0,US Airways,@user I hope so. Last I spoke to the baggage team... they weren't sure what city my bag was in.,0
5889,567840815331991552,0,US Airways,@user My Flight Booking Problems C68LD9 just times out when I select it under Manage My Flight Booking Problems for months now. I have emailed but no response. Help?,0
5899,569009996668624896,0,US Airways,@user so you're not honoring miles with @user that were traveled last year?,0
5901,568388037484220416,1,US Airways,"@user res went under her maiden name...married 50...no docs with maiden name.  Hence, problem.",0
5903,569341439148236800,1,US Airways,@user - My guess is what happened in #Vegas ended up in #Philly #Sexy http,1
5909,569171167174627328,0,US Airways,@user @user Be prepared for 3+ hours hold times,0
5914,569925709025509376,0,US Airways,"@user Very frustrated, checked bag in Logan, was not given a luggage ticket,now luggage is lost &amp; no ownership from @user",0
5916,568561924985782272,2,US Airways,@user thank you finally got our bag. Customer services reps were wonderful.,2
5923,569758349354340352,0,US Airways,@user But nope!  Apparently this is the way you guys do business!  I guess I'm flying southwest and her blue from now on.,0
5926,567928302725263360,0,US Airways,@user @user stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,0
5929,568444029257584640,0,US Airways,@user 😂. Passed frustrated 4 hours ago after being asked to get off the first plane I sat on for an hour.,0
5945,568706442850660352,0,US Airways,@user this response doesn't correct the fact that your pilot failed to keep passengers updated,0
5947,570001283907768320,0,US Airways,@user so I get bumped to the 6pm to Birmingham which is now delayed because the pilots scheduled don't have enough hours together. Fail,0
5949,568913418092224512,0,US Airways,@user not happening #worstairlineever also Marie Burroughs is the worst customer service rep ever #yourairlinesucks,0
5951,569604286369431552,0,US Airways,@user wasted a day of my vacation after problems with not one but two planes... #waitinginphilly #flight838,0
5952,567855788699607040,1,US Airways,@user I just hope that pilot had a good day off,2
5953,568768864793681921,0,US Airways,@user First class no snack basket was catered so drinks only No preflight drink or coathanging 1st drink service 50 min after take off,0
5955,569940989403635712,0,US Airways,@user going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!,0
5959,568806740227166208,0,US Airways,@user can I get a free mimosa to compensate my flight delay (yet again) thx,0
5962,569317490276360193,0,US Airways,@user Hey. I hve Cancelled Flightled flght &amp; on hold for 30 min nw 4 rebook. Website not working. Can u give me some insight if I DM conf #?,0
5968,567777625344593920,0,US Airways,"@user If you believe in keeping your customers happy, especially after a mistake was made on your part...",0
5971,569305239834136576,0,US Airways,@user sucks.  Flt 2692 Late Flight by 20 mins missed my connection.  Thanks for the 10 bucks and a middle seat on the next flt.,0
5989,568782673587658752,0,US Airways,@user it would be nice to just pull up to the gate. Still sitting here,0
5993,568904804451409920,2,US Airways,@user thank you,2
6000,569542427758866433,0,US Airways,@user  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service,0
6004,569745728693784576,0,US Airways,@user the call hung up on me..,0
6005,568841068348878848,0,US Airways,@user how do I get you to stop sending me emails about my ex boyfriends account? I don't care how many points he has! He only has,0
6006,567812369902133248,0,US Airways,@user @user Your staff members are looking at me like I have two heads. Check your own websites!!! http,0
6023,569746398519955456,0,US Airways,@user who's in charge of your company? My wife missed her connection to CA you sent her luggage on another flight,0
6025,569886537128632320,0,US Airways,"@user flight US1562 from RIC2DFW was Cancelled Flightled yesterday &amp; I was on hold w/ cust. service from 6-10pm EST...4 hours, no answer...",0
6026,570304440017788929,0,US Airways,@user I finally got through on the phone after a 2 hour wait time.,0
6038,569684686160719872,1,US Airways,@user Flight 4424 operated by @user (N813MA) arrives at @user following flight from Reagan National http,1
6042,570288039454486529,0,US Airways,"@user u didn't bother following up, we booked with @user  @user understands cust srv: provided lunch 4 delays &amp; upgraded seats!",0
6054,567823045215313920,0,US Airways,@user I've been waiting for the callback for EIGHT HOURS. HOW MUCH LONGER?!,0
6060,569600720254541824,0,US Airways,@user you have got to be kidding me!  No info on 4565 from DCA to BGR and your phone line tells me to call back Late Flightr?,0
6071,569614361574158336,0,US Airways,@user has the WORST customer service and their flights are always delayed,0
6073,568995277580996609,0,US Airways,@user -doing best??? Think not. Lousy way to run an airline. Why no online way to connect? You be on hold for 2hrs &amp; then zip,0
6074,568113601480757248,0,US Airways,"@user I don't mind waiting, I mind waiting on a plane, when I shouldn't have had to.  The airport has more room and you know.. food!",0
6077,569263496560422912,2,US Airways,@user i hope i get the opportunity to join the team with this job opening!,2
6078,570288667790594048,0,US Airways,"@user after being assured by the pleasant woman at gate B11 in Albany, NY that life's not perfect, I'd heard enough.",0
6081,570060273798631424,0,US Airways,"@user Yes &amp; have already spent 1K+ on the card &amp; paid the $89 annual fee, but the 50K miles have not shown up. Want to fly AUS --&gt; ATL",0
6086,568194520497713152,0,US Airways,@user  sitting on Tarmac in #PIT for 30 min. No announcement. Just sitting.,0
6091,568126621611372545,0,US Airways,"@user the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened""",0
6096,569647318535786496,0,US Airways,@user been on hold for over and hour now.,0
6105,569491240481382400,0,US Airways,@user instead of tweeting your customers apologizing why don't you pick up your phone,0
6108,569672763536842752,0,US Airways,@user I have contacted them but only got an automated response that won't give me the code.,0
6112,569418962108162048,0,US Airways,"@user @user needs two nights at a hotel in phoenix until he can get back to Philly because of plane equipment, crazy!",0
6119,567791865823789056,0,US Airways,@user have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.,0
6129,569688335788036096,0,US Airways,"@user  ""please call Late Flightr"" is not acceptable - but neither is being on hold for 5+ hrs #onholdwith",0
6131,569932207311048705,0,US Airways,@user when will FLT 445 get a gate at DEN? Over 20 minutes waiting with no information.,0
6132,568776831006064640,0,US Airways,@user well we should have been told that before we were sitting on the plane for an hour to have the option of not getting on.,0
6140,569258934864781312,1,US Airways,@user Okee doke,1
6142,567850746319753217,1,US Airways,"@user Eh, it happens. I think I'll survive. 😉 Thanks!",2
6150,568112409841238016,0,US Airways,"@user That is appreciated.  However, the system tells you call back Late Flightr then ends the call.  No need to reply, thanks.",0
6161,567737598115082241,2,US Airways,@user #crew keeping safety top of mind in CLT. http,2
6173,568387111931527168,0,US Airways,"@user I'm delayed in TYS #5015, likely gonna miss my connection in CLT to CUN. Gotta get there today. Can you help me?",0
6182,569211350985134081,0,US Airways,@user rebooked me after i missed my flight..never called me and i didnt check my email.  I (cont) http,0
6186,568080349286301697,0,US Airways,@user I've been trying to call you for days and every time the system is overloaded and disconnects. Really?  A global company?  Help!,0
6194,568793221809250304,0,US Airways,@user I already let them know and sent 4 complaints.  Got a call back finally when I was asleep and there is no return call back #,0
6203,569726350380150784,0,US Airways,@user had mom sit for 3 hours waiting for a flight they ultimately Cancelled Flighted to give her a Tuesday morning flight...no compensation. Ugh,0
6211,570012047917907969,0,US Airways,"@user Yes, ground crew finally showed up so plane could depart very Late Flight.",0
6212,569361898581467136,0,US Airways,@user I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?,0
6213,567898269961101313,2,US Airways,@user YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,2
6215,567734584000135168,0,US Airways,@user I was completely ripped of by US Airways today never fly this airline  I am contacting my local news,0
6224,567763065706250240,0,US Airways,"@user If I could/wanted to call I wouldn't use the internet to make a reservation.

Site won't work on Chrome, on several computers.",0
6228,568061470933540864,0,US Airways,@user we might need a plane to get somewhere but just remember that you aren't the only choice #makeovertime#customerserviceplease,0
